Время;Канал 1;Канал 2;Канал 3;Канал 4;Канал 05;Канал 06;Канал 07;Канал 08;Канал 09;Канал 10;Канал 11;Канал 12;Канал 13;Канал 14;Канал 15;Канал 16;Канал 17;Канал 18;Канал 19;Канал 20;Канал 21;Канал 22;Канал 23;Канал 24;Канал 25;Канал 26;Канал 27;Канал 28;Канал 29;Канал 30;Канал 31;Канал 32
13:32:41;61,37735;66,18211;69,92372;70,92777;70,97101;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;70,36091;60,06704;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,12036;78,05665;23,21298;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:42;61,37735;66,18211;69,92372;70,92777;70,97101;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;70,19820;59,98593;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,12036;78,05665;23,21298;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:43;61,37735;66,18211;69,92372;70,92777;70,97101;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;70,19820;59,98593;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,12036;78,05665;23,21298;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет
13:32:44;61,37735;66,30392;69,96438;70,92524;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;70,19820;59,98593;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,12036;78,05665;23,21298;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:45;61,37735;66,30392;69,96438;70,92524;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;70,19820;59,98593;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,09998;78,03631;23,23306;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:46;61,37735;66,30392;69,96438;70,92524;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;70,19820;59,98593;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,09998;78,03631;23,23306;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:47;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;59,98593;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,09998;78,03631;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;Нет;Нет;Нет;Нет;Нет
13:32:48;61,37735;66,30392;69,96438;70,92524;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:49;61,37735;66,30392;69,96438;70,92524;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:50;61,37735;66,30392;69,96438;70,92524;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;70,19820;59,88458;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,07961;78,03631;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:51;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;70,19820;59,88458;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,07961;78,03631;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:52;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;70,19820;59,88458;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,07961;78,03631;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:53;61,37735;66,36234;69,96693;70,94308;70,95320;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,81187;59,88458;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,07961;78,01586;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:54;61,37484;66,36234;69,96693;70,94308;70,95320;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,81187;59,78321;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,07961;78,01586;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:55;61,37484;66,36234;69,96693;70,94308;70,95320;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,81187;59,78321;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,07961;78,01586;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:56;61,37484;66,36234;69,96693;70,94308;70,95320;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,81187;59,78321;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,07961;78,01586;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:57;61,37484;66,35980;69,96181;70,92777;70,97101;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:58;61,37484;66,35980;69,96181;70,92777;70,97101;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:32:59;61,37484;66,35980;69,96181;70,92777;70,97101;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,81187;59,78321;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,05923;77,99551;23,21298;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:00;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;69,81187;59,78321;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,05923;77,99551;23,21298;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет
13:33:01;61,35960;Нет;Нет;Нет;Нет;Нет;Нет;Нет;69,81187;59,78321;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,05923;77,99551;23,21298;-176203433431723890000000000000000000,00000;Таймаут;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:02;61,35960;66,36485;69,96693;70,92777;70,97101;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:03;61,35960;66,36485;69,96693;70,92777;70,97101;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:04;Нет;66,36485;69,96693;70,92777;70,97101;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;Таймаут;59,68190;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,03884;77,97513;23,21298;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет
13:33:05;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;59,68190;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,03884;77,97513;23,21298;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет
13:33:06;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;59,68190;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,03884;77,97513;23,21298;-176203433431723890000000000000000000,00000;Таймаут;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет
13:33:07;61,35705;66,35728;69,96693;70,92777;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,48657;59,56030;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,03884;77,97513;23,21298;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:08;61,35705;66,35728;69,96693;70,92777;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,48657;59,56030;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,03884;77,97513;23,21298;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:09;61,35705;66,35728;69,94148;70,92777;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,48657;59,56030;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,01842;77,95478;23,21298;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:10;61,35705;66,35728;69,94148;70,92777;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,48657;59,56030;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,01842;77,95478;23,21298;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:11;61,35705;66,35728;69,94148;70,92777;70,93034;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,48657;59,56030;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;78,01842;77,95478;23,21298;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет
13:33:12;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:13;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:14;61,35705;66,35980;69,94405;70,92777;70,91253;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,34428;59,41840;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,99551;77,93433;23,21298;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;Нет;Нет;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:15;61,35453;66,35980;69,94405;70,92524;70,91253;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,34428;59,41840;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,99551;77,93433;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:16;61,35453;66,35980;69,94405;70,92524;70,91253;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,34428;59,41840;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,99551;77,93433;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:33:17;61,35453;66,35980;69,94405;70,92524;70,91000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;69,34428;59,41840;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,99551;77,93433;23,23306;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
